Id Instructor;Grado Académico;Catálogo;Curso;Nº Clase;Nombre Catalogo;Modo de Enseñanza;Fecha Inicio real;Fecha Fin real;Centro de Costos;Nota final por curso;Competencia Evaluada;Nota competencia por clase;Nota final por clase;Pregunta;Calificación Pregunta;Comentarios;Total Evaluaciones generadas;Evaluaciones realizadas;% de participación;Comentarios_Limpios;Is_Real_Comment;TextBlob_Sentiment;VADER_Sentiment;PCA_1;PCA_2;Cluster
1000108921,0;PREG;HL0358;115480;0;escritura academica;Presencial;2024-01-25;2024-05-23;Depto. de Humanidades;4,72;Comentarios;0,0;4,71;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Nada por mejorar, es excelente;22,0;22,0;100,0;mejorar excelente;True;Neutral;Neutral;-2,02914;-8,78505;2
1000108921,0;PREG;HL0358;115480;1279;escritura academica;Presencial;2024-01-25;2024-05-23;Depto. de Humanidades;4,72;Comentarios;0,0;4,71;;;No deberias ser docente, eres muy inteligente pero no para esto.;22,0;22,0;100,0;deberias ser docente inteligente;True;Neutral;Neutral;-1,4602334;-3,8251185;2
1000052304,0;PREG;MU0464;120996;1309;composicion y arreglos 2;Presencial;2024-01-24;;Depto de Música;4,34;Comentarios;0,0;4,34;Menciona un aspecto positivo del desempeño de tu profe en el aula;;Nos ayudó en nuestro proceso con la forma de evaluar;9,0;9,0;;ayudo proceso forma evaluar;True;Neutral;Neutral;-1,6892445;-2,02873;2
1000052304,0;PREG;MU0464;120996;64620;composicion y arreglos 2;Presencial;2024-01-24;2024-05-22;Depto de Música;4,34;Comentarios;0,0;;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Este curso no tiene mucho sentido si no existe la posibilidad de escucharlo en la vida real. Valdría la pena una reorganización estructural que permita aprender a arreglar para orquesta y que los arreglos fuesen tocados al final del semestre.;400,0;350,0;100,0;curso si existe posibilidad escucharlo vida real valdria pena reorganizacion estructural permita aprender arreglar orquesta arreglos tocados final semestre;True;Neutral;Neutral;-1,9177561;0,79747427;0
;PREG;HL0325;115447;0;memoria e historia;Presencial;;2024-05-23;Depto. de Humanidades;4,8;;0,0;4,8;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;;No creo que haya aspectos para mejorar.;8,0;8,0;;creo aspectos mejorar;True;Neutral;Neutral;0,4117706;0,67628515;2
1000181902,0;PREG;HL0325;115447;1311;memoria e historia;Presencial;2024-01-25;;Depto. de Humanidades;4,8;Comentarios;0,0;4,8;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Le cuesta escuchar las intervenciones de otros .;8,0;8,0;100,0;cuesta escuchar intervenciones;True;Neutral;Neutral;-2,0122252;-0,16018367;2
1000095294,0;PREG;HL0555;115677;1312;arte y ciudad  elect. nfi;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;4,61;Comentarios;;4,55;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;La clase la hace un poco aburrida y poco didáctica;35,0;33,0;94,29;clase hace aburrida didactica;True;Neutral;Neutral;-2,9443078;4,6233134;0
1000095294,0;PREG;HL0555;115677;1312;arte y ciudad  elect. nfi;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;4,61;Comentarios;0,0;4,55;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;No puede pedir lista de asistencia para dar puntos extras y no puede favorecer con evaluaciones diferenciales a ciertos estudiantes;35,0;33,0;94,29;puede pedir lista asistencia dar puntos extra puede favorecer evaluaciones diferenciales ciertos estudiantes;True;Neutral;Neutral;-0,8542086;0,954388;0
;PREG;HL0555;115677;1312;arte y ciudad  elect. nfi;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;4,61;Comentarios;0,0;4,55;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Me sentí muy incómoda las clases que fui (no fui al resto por esta incomodidad) por como el profe trata a las alumnas mujeres. Hizo varios comentarios haciendo a la ligera temas de acoso e igualdad de género.;;33,0;94,29;sent incomoda clases resto incomodidad profe trata alumna mujeres hizo varios comentarios haciendo ligera temas acoso igualdad genero;True;Neutral;Neutral;-1,9227326;3,946589;0
1000095294,0;PREG;HL0555;115677;1312;arte y ciudad  elect. nfi;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;4,61;Comentarios;;4,55;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Explica bien;35,0;33,0;94,29;explica bien;True;Neutral;Neutral;-3,9812138;-5,237717;2
1000095294,0;PREG;HL0555;115677;1312;arte y ciudad  elect. nfi;Presencial;;2024-05-24;Depto. de Humanidades;4,61;Comentarios;0,0;;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Siempre fue respetuoso con los estudiantes y explica muy bien los temas de clase;400,0;350,0;94,29;siempre respetuoso estudiantes explica bien temas clase;True;Neutral;Neutral;-2,0186102;-0,9196466;0
1000073487,0;PREG;HL0333;115455;1338;literaturas de no ficcion;Presencial;2024-01-23;2024-05-21;Depto. de Humanidades;4,62;Comentarios;0,0;4,62;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Que haya más precisión y orden en las discusiones. Replantear el ejercicio evaluativo de las exposiciones hechas por los estudiantes.;10,0;9,0;90,0;ma precision orden discusiones replantear ejercicio evaluativo exposiciones hechas estudiantes;True;Neutral;Neutral;-0,75893736;-0,14127469;0
1000073487,0;PREG;HL0333;115455;1338;literaturas de no ficcion;Presencial;2024-01-23;2024-05-21;Depto. de Humanidades;4,62;Comentarios;0,0;4,62;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Se evidencia que tiene gran conocimiento en el tema del curso y es valioso que fomente la escritura creativa.;10,0;9,0;90,0;evidencia gran conocimiento tema curso valioso fomente escritura creativa;True;Neutral;Neutral;-2,7715082;-1,1900382;0
1000112669,0;PREG;HL0335;115457;1340;humanidades digitales;Presencial;2024-01-24;2024-05-22;Depto. de Humanidades;4,99;Comentarios;0,0;4,99;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;La profe tiene estrategias pedagógicas muy eficientes, sus clases son dinámicas y sus trabajos muy coherentes con los temas el curso.;14,0;14,0;100,0;profe estrategias pedagogicas eficientes clases dinamicas trabajos coherentes temas curso;True;Neutral;Neutral;-1,1714288;1,7400318;0
1000016737,0;PREG;HL0337;115459;1342;estudios del texto ensayistico;Presencial;2024-01-25;2024-05-23;Depto. de Humanidades;4,71;Comentarios;0,0;4,71;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Podría mejorar un poco su orden y sus estrategias pedagógicas;6,0;5,0;;podria mejorar orden estrategias pedagogicas;True;Neutral;Neutral;-1,597564;0,33687997;0
1000355504,0;PREG;PS0333;125627;3327;psicologia y sociedad;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;50,0;Comentarios;0,0;4,97;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;hacer de la clase un poco más teórica;;18,0;;hacer clase ma teorica;True;Neutral;Neutral;-0,84893143;4,4635878;0
1000355504,0;PREG;PS0333;125627;0;psicologia y sociedad;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;4,97;Comentarios;0,0;50,0;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Ninguno;18,0;350,0;100,0;ninguno;True;Neutral;Neutral;22,571293;0,899264;1
10003629300,0;PREG;MU0400;120932;1258;el lenguaje de la musica  nfi;Presencial;2024-01-24;;Depto de Música;4,44;Comentarios;0,0;4,54;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Inteligente;12,0;11,0;91,67;inteligente;True;Neutral;Neutral;-2,5061123;-5,5229945;2
1000079447,0;PREG;MU0400;120932;1258;el lenguaje de la musica  nfi;Presencial;2024-01-24;2024-05-22;Depto de Música;4,44;Comentarios;0,0;4,54;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Respeto;12,0;11,0;91,67;respeto;True;Neutral;Neutral;1,5984943;-2,0532124;1
1000079447,0;PREG;MU0400;120932;1258;el lenguaje de la musica  nfi;Presencial;2024-01-24;;Depto de Música;;Comentarios;0,0;4,54;u otlentroo c  cp¿sorfdud ia ear alios gi?ecúaee imdeonnnlT;0,0;es demasido extricta es como ver una clase de colegio de mojas , no deja ver el celular  y si uno llega un poco tarde lo regaña;12,0;11,0;91,67;demasido extricta ver clase colegio mojas deja ver celular si llega tarde regana;True;Neutral;Neutral;-3,7655618;1,647384;0
1000043580,0;PREG;HL0550;115672;1280;col. contd. por artis.  nfi;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;;Comentarios;;4,97;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;es una clase muy didactica y siempre nos incita a pensar por nosotros mismos y generar nuestras propias opiniones;16,0;16,0;100,0;clase didactica siempre incita pensar mismos generar propias opiniones;True;Neutral;Neutral;-0,2288723;-0,2316283;0
1000043580,0;PREG;HL0550;115672;1280;col. contd. por artis.  nfi;Presencial;2024-01-26;2024-05-24;Depto. de Humanidades;50,0;Comentarios;0,0;4,97;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;era muy chevere como explicaba cosas;16,0;16,0;100,0;chevere explicaba cosas;True;Neutral;Neutral;-2,7996545;3,1419625;2
1000043580,0;PREG;HL0550;115672;1280;col. contd. por artis.  nfi;Presencial;;2024-05-24;Depto. de Humanidades;4,96;Comentarios;0,0;;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Gracias por todo, es muy buen profe y muy buena persona;16,0;16,0;100,0;gracias buen profe buena persona;True;Neutral;Neutral;-2,8087127;0,8904661;0
1000001138,0;PREG;HL0551;115673;1281;filo. y retor. elect. nfi;Presencial;;2024-05-20;Depto. de Humanidades;4,91;Comentarios;0,0;50,0;;0,0;"Siempre desde la primera clase la profe se encargó de hacer súper interesantes todos los temas y de restaurar un poco lo que era la materia cuando se llamaba ""Filosofía y Retórica"". Siempre utilizó recursos interesantes y todas las lecturas que dejaba eran fascinantes.";21,0;20,0;95,24;siempre primera clase profe encargo hacer super interesantes temas restaurar materia llamaba filosofia retorica siempre utilizo recursos interesantes toda lecturas dejaba fascinantes;True;Positive;Positive;-0,92668307;0,6484431;0
1000001138,0;PREG;HL0551;115673;1281;filo. y retor. elect. nfi;Presencial;;2024-05-20;Depto. de Humanidades;4,91;Comentarios;0,0;4,91;Menciona un aspecto positivo del desempeño de tu profe en el aula;;promueve mucho la participación y una conversación fructífera entre distintos puntos de vista.;21,0;20,0;95,24;promueve participacion conversacion fructifera distintos puntos vista;True;Neutral;Neutral;-2,3482654;4,7153983;0
1000001181,0;PREG;PS0325;125619;1419;fundamentos de psicoterapia;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,59;Comentarios;0,0;4,59;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Rescato que tuvimos una salida a un hospital y es algo que nunca habiamos hecho, ni por parte de la universidad, ni de ningun profesor o materia. Asi que esa idea o creatividad la valoro mucho.;28,0;27,0;96,43;rescato salida hospital nunca habiamos hecho parte universidad ningun profesor materia asi idea creatividad valoro;True;Neutral;Neutral;-3,1873317;1,9416448;0
1000079043,0;PREG;PS0326;1317080;0;trabajos con grupos i;Presencial;;2024-05-21;Depto. de Psicología;50,0;Comentarios;0,0;50,0;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Todo es muy bueno;29,0;28,0;96,55;bueno;True;Neutral;Neutral;1,3014934;-7,323244;2
1000079043,0;PREG;PS0326;125620;1420;trabajos con grupos i;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;4,69;Comentarios;;4,69;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;La profe aplica los conceptos vistos en clase en la vida real y en la clase;29,0;;96,55;profe aplica conceptos vistos clase vida real clase;True;Positive;Neutral;-2,0432935;5,5576615;0
1000079043,0;PREG;PS0326;125620;1420;trabajos con grupos i;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;4,69;Comentarios;0,0;50,0;;0,0;Es muy amable y escucha a los estudiantes.;29,0;28,0;96,55;amable escucha estudiantes;True;Neutral;Neutral;-2,1517348;3,891932;0
1000079043,0;PREG;PS0326;125620;64620;trabajos con grupos i;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;;;0,0;4,69;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Muy analítica.;29,0;28,0;96,55;analitica;True;Neutral;Neutral;-3,5521848;5,230753;2
1000119191,0;PREG;PS0327;125621;1421;fundamentos de investigacion;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;;Comentarios;0,0;4,59;opra l ñi  dsoaadfaes npmMu acepaedn  oe eoumleeu  etnernc lrjteeo;0,0;Todo es muy bueno;29,0;27,0;93,1;bueno;True;Neutral;Neutral;1,3014934;-7,323244;2
1000119191,0;PREG;PS0327;125621;1421;fundamentos de investigacion;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;4,59;Comentarios;0,0;4,59;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Siempre estuvo dispuesta a ayudar si necesitábamos algo, sobre todo cuando habían actividades evaluativas y no eran presencial siempre estaba atenta al teams.;29,0;;93,1;siempre dispuesta ayudar si necesitabamos habian actividades evaluativas presencial siempre atenta team;True;Neutral;Neutral;-1,2331736;-1,6335647;0
1000119191,0;PREG;PS0327;125621;1421;fundamentos de investigacion;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;4,59;Comentarios;0,0;4,59;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Me parece excelente la forma de dar teoría y a la vez las actividades de clase que no tenían nota me enseñaron la aplicabilidad  de la teoría. Agradezco por esta asignatura.;29,0;27,0;93,1;parece excelente forma dar teoria vez actividades clase tenian nota ensenaron aplicabilidad teoria agradezco asignatura;True;Neutral;Neutral;-3,4513896;3,1899004;0
1000078829,0;PREG;CS0241;109938;5903;invest. de opinion publica;Presencial;2024-01-26;2024-05-24;Depto. de Comunicación Social;4,68;Comentarios;0,0;4,68;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;buen profesor;13,0;12,0;92,31;buen profesor;True;Neutral;Neutral;-0,2916379;-3,7609763;2
1000092102,0;PREG;CS0238;109935;5975;lenguaje audiovisual;Presencial;2024-01-24;2024-05-24;Depto. de Comunicación Social;;Comentarios;;4,99;eopa tictpid   e nñlool cesp nnseei ut doudean  epfoeosuravaMeelm;0,0;muy buen profesor;7,0;6,0;;buen profesor;True;Neutral;Neutral;-0,2916379;-3,7609763;2
1000092102,0;PREG;CS0238;109935;5975;lenguaje audiovisual;Presencial;2024-01-24;2024-05-24;Depto. de Comunicación Social;4,99;Comentarios;0,0;4,99;¿Tienes algún comentario adicional de tu profe o del curso?;;La cantidad de estudiantes es muy poca, somos 7 estudiantes que nos podrìamos repartir en los otros cursos que hay disponibles... ser tan pocos  puede ser bueno pero en otras ocasiones es muy monotono;7,0;6,0;85,71;cantidad estudiantes poca estudiantes podriamos repartir cursos disponibles ser tan pocos puede ser bueno ocasiones monotono;True;Neutral;Neutral;0,61137027;-1,1681828;0
1000092102,0;PREG;CS0238;109935;5975;lenguaje audiovisual;Presencial;;;Depto. de Comunicación Social;4,99;Comentarios;0,0;4,99;ntenTrao oli ? e udmfaccnlútoonrircep eo dieeal sas o¿ duig;0,0;Todo super bien;7,0;6,0;85,71;super bien;True;Positive;Positive;-1,107065;-5,5945144;2
1000065290,0;PREG;FH1028;130110;5082;coyunturas del orden global;Presencial;2024-01-26;;Formación Humanistica y cienti;4,61;Comentarios;0,0;4,61;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;No me gusta que el profe no llega con presentaciones a la clase y no tenemos buen material si se falta a una clase.;17,0;17,0;100,0;gusta profe llega presentaciones clase buen material si falta clase;True;Neutral;Neutral;-4,0585213;2,958889;0
1000094832,0;PREG;PS0304;125598;1391;psicologia general ii;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,73;Comentarios;0,0;4,73;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Lecturas aplicadas;31,0;31,0;100,0;lecturas aplicadas;True;Neutral;Neutral;-2,8669045;2,1271443;2
1000094832,0;PREG;PS0304;125598;1391;psicologia general ii;Presencial;2024-01-25;;Depto. de Psicología;;Comentarios;0,0;4,73;Menciona un aspecto positivo del desempeño de tu profe en el aula;;Conocimiento;31,0;;100,0;conocimiento;True;Neutral;Neutral;6,7931795;-0,90180147;1
1000094832,0;PREG;PS0304;125598;0;psicologia general ii;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,73;Comentarios;0,0;4,73;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Me encanta su forma de enseñar.;;;100,0;encanta forma ensenar;True;Neutral;Neutral;-2,5819626;1,2647172;2
1000094832,0;PREG;PS0304;125598;1391;psicologia general ii;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,73;Comentarios;0,0;4,73;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;mi clase favorita;400,0;31,0;100,0;clase favorita;True;Neutral;Neutral;-2,3986406;4,518244;0
1000089082,0;PREG;PS0305;125599;64620;analisis inferencial de datos;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;4,72;Comentarios;0,0;4,73;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Videos;14,0;14,0;;video;True;Neutral;Neutral;-0,15051383;2,529551;2
1000089082,0;PREG;PS0305;125599;1392;analisis inferencial de datos;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;4,72;Comentarios;0,0;4,73;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Como estudiantes de una ciencia social, creo que es común que los números nos asusten, pero la profe desde le principio nos dio la confianza para entender y siempre se aseguró de que estuvieramos a la par de la clase. También brinda excelente material para practicar lo aprendido en clase.;14,0;;100,0;estudiantes ciencia social creo comun numeros asusten profe principio dio confianza entender siempre aseguro estuvieramos par clase tambien brinda excelente material practicar aprendido clase;True;Neutral;Neutral;-2,02357;-0,18693447;0
1000239642,0;PREG;PS0306;125600;1393;neuropsicologia;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;50,0;Comentarios;0,0;4,83;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;fue muy clara;;30,0;100,0;clara;True;Neutral;Neutral;1,597158;-1,3901237;2
1000239642,0;PREG;PS0306;125600;1393;neuropsicologia;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;4,83;Comentarios;0,0;4,83;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;La profe es demasiado tesa la admiro demasiado, se preocupa mucho porque entendamos todos y participemos;30,0;30,0;;profe demasiado tesa admiro demasiado preocupa entendamos participemos;True;Neutral;Neutral;-1,2909479;-4,090063;2
1000119191,0;PREG;PS0327;125621;1421;fundamentos de investigacion;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;4,59;Comentarios;0,0;;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;deberiamos empezar la tesis desde ya;29,0;27,0;93,1;deberiamos empezar tesis;True;Neutral;Neutral;2,1022034;1,3179895;2
1000125155,0;PREG;PS0328;125622;1422;campos ocupacionales ii;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;4,75;Comentarios;0,0;4,75;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;"Siento que le falta promover una actitud respetuosa por parte de los estudiantes a temas muy delicados como violaciones de los DH y asesinatos; se toman desde el morbo y el chiste, y creo que como docente es importante que se corrija esto a los estudiantes (futuros profesionales). También se deben moderar algunas participaciones en clase que, en realidad, se quedan dando vueltas sin llegar a nada muy útil.";33,0;32,0;;siento falta promover actitud respetuosa parte estudiantes temas delicados violaciones dh asesinatos toman morbo chiste creo docente importante corrija estudiantes futuros profesionales tambien deben moderar participaciones clase realidad quedan dando vueltas llegar util;True;Neutral;Neutral;-1,9120016;1,7407161;0
1000125155,0;PREG;PS0328;125622;1422;campos ocupacionales ii;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;4,75;Comentarios;;;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Su conocimiento y su ejemplificación dan a entender los contenidos del curso;33,0;32,0;96,97;conocimiento ejemplificacion dan entender contenidos curso;True;Neutral;Neutral;-0,8417795;3,615003;0
1000125155,0;PREG;PS0328;125622;1422;campos ocupacionales ii;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;4,75;Comentarios;0,0;;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;excelente maestra;33,0;32,0;96,97;excelente maestra;True;Neutral;Neutral;0,35546547;-6,1935225;2
1000125155,0;PREG;PS0328;1317080;64620;campos ocupacionales ii;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;;Comentarios;0,0;4,75;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;la clase es muy monótona;33,0;;96,97;clase monotona;True;Neutral;Neutral;-2,063838;6,999065;0
10003629300,0;PREG;PS0329;125623;1423;trabajo con grupos ii;Presencial;2024-01-24;2024-05-22;Depto. de Psicología;4,98;Comentarios;0,0;4,98;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;La verdad, siento que las interacciones se dirigieron mucho hacia unos tipos de personalidad de los estudiantes. Hubiese sido más valioso aún encontrar una forma de incluir a quienes somos más introvertidos, porque a veces sentía todo muy forzado para mi propio relacionamiento. Poco auténtico.;400,0;20,0;90,91;verdad siento interacciones dirigieron hacia tipos personalidad estudiantes sido ma valioso aun encontrar forma incluir ma introvertidos veces sentia forzado propio relacionamiento autentico;True;Neutral;Neutral;-1,5164485;-0,06191683;0
1000109075,0;PREG;PS0329;125623;1423;trabajo con grupos ii;Presencial;2024-01-24;2024-05-22;Depto. de Psicología;4,98;Comentarios;;4,98;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Absolutamente nada, la maestra Luisa es de mi completa admiración;;20,0;90,91;absolutamente maestra luisa completa admiracion;True;Neutral;Neutral;-4,0894976;-0,07289553;0
1000362120,0;PREG;CS0284;109978;5944;comput. fis. e net. de cosas;Presencial;2024-01-25;2024-05-23;Depto. de Comunicación Social;;Comentarios;0,0;4,64;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Esta clase es la repetición exacta de la materia del semestre pasado, por lo tanto, no le veo el sentido de repetir la misma teoría, mismos proyectos y siento que esta materia tiene mucho potencial si se reestructura de manera más didáctica;11,0;;90,91;clase repeticion exacta materia semestre pasado veo repetir misma teoria mismos proyectos siento materia potencial si reestructura manera ma didactica;True;Neutral;Neutral;-1,2596201;1,3565711;0
;PREG;CS0230;109927;5882;expresion oral;Presencial;2024-01-23;2024-05-21;Depto. de Comunicación Social;4,88;Comentarios;0,0;4,88;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;;Nada por mejorar;16,0;16,0;100,0;mejorar;True;Neutral;Neutral;-2,5294046;-3,1814694;2
1000348349,0;PREG;CS0230;109927;5882;expresion oral;Presencial;;2024-05-21;Depto. de Comunicación Social;4,88;Comentarios;0,0;4,88;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Dar explicación de las calificaciones en las rúbricas, ya que en la mayoría de los ejercicios más del 80% de la clase No sacó una nota superior a 4.0;16,0;16,0;100,0;dar explicacion calificaciones rubricas mayoria ejercicios ma clase saco nota superior;True;Positive;Positive;-2,3329113;3,649055;0
1000348349,0;PREG;CS0230;109927;5882;expresion oral;Presencial;2024-01-23;2024-05-21;Depto. de Comunicación Social;4,88;Comentarios;0,0;4,88;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;muy amable;16,0;16,0;100,0;amable;True;Neutral;Neutral;-3,9633749;3,7321982;2
1000084479,0;PREG;CS0270;109964;5931;reto medialab 2 (interfaces);Presencial;2024-01-22;2024-05-22;Depto. de Comunicación Social;3,95;Comentarios;0,0;3,95;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Muy buena comunicación con los estudiantes;400,0;20,0;;buena comunicacion estudiantes;True;Neutral;Neutral;-1,1853553;5,7644854;0
1000084479,0;PREG;CS0270;109964;5931;reto medialab 2 (interfaces);Presencial;2024-01-22;2024-05-22;Depto. de Comunicación Social;3,95;Comentarios;0,0;3,95;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;es muy buena profesora;20,0;20,0;100,0;buena profesora;True;Neutral;Neutral;0,38726908;0,20663118;2
1000065290,0;PREG;FH1028;130110;5082;coyunturas del orden global;Presencial;;2024-05-24;Formación Humanistica y cienti;;Comentarios;0,0;4,61;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Los recursos de enseñanza usados son escasos, las ramificaciones del tema principal son confusas, los temas son dados de manera increíblemente rápida.;17,0;17,0;100,0;recursos ensenanza usados escasos ramificaciones tema principal confusas temas dado manera increiblemente rapida;True;Neutral;Neutral;-0,8314034;-0,53560454;0
1000065290,0;PREG;FH1028;130110;5082;coyunturas del orden global;Presencial;2024-01-26;2024-05-24;Formación Humanistica y cienti;4,61;Comentarios;0,0;50,0;;0,0;clases mas interactivas;17,0;17,0;100,0;clases ma interactivas;True;Neutral;Neutral;-0,14974445;3,9880457;0
1000065290,0;PREG;FH1028;130110;5082;coyunturas del orden global;Presencial;2024-01-26;2024-05-24;Formación Humanistica y cienti;4,61;Comentarios;;4,61;ñrpu ueM icastrdj  nap aarn en eea feo ommoeopulee d net edllceaos;0,0;Clases demasiado buenas en cuanto a el tema del curso.;17,0;17,0;100,0;clases demasiado buenas cuanto tema curso;True;Neutral;Neutral;-0,62447035;-4,7006955;2
1000065290,0;PREG;FH1028;130110;5082;coyunturas del orden global;Presencial;2024-01-26;2024-05-24;Formación Humanistica y cienti;4,61;Comentarios;0,0;4,61;;;La manera de dar clase, hace percibir que se necesitan varios conocimientos previos para tomarla.;17,0;17,0;100,0;manera dar clase hace percibir necesitan varios conocimientos previos tomarla;True;Neutral;Neutral;0,36681405;3,1664758;0
1000065290,0;PREG;FH1028;130110;5082;coyunturas del orden global;Presencial;;2024-05-24;Formación Humanistica y cienti;4,61;Comentarios;0,0;4,61;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Excelente profe;17,0;17,0;100,0;excelente profe;True;Neutral;Neutral;-1,2861825;-6,489296;2
1000239642,0;PREG;PS0306;125600;64620;neuropsicologia;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;4,83;Comentarios;0,0;4,83;vp eieoñod  eacMpnaieloer tsa eie eafonmnsdetle lc sdpup  ntuuo o;0,0;nos llevaba el cerebro para entender la anatomia de este;;30,0;;llevaba cerebro entender anatomia;True;Neutral;Neutral;-1,6849246;1,4244996;2
1000124375,0;PREG;CS0276;109970;2988;animacion 3d;Presencial;2024-01-25;;Depto. de Comunicación Social;4,37;Comentarios;0,0;;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Tener más paciencia con los estudiantes, entender que aunque hemos tenido acercamientos a Maya por la clase de modelado 3D, es muy distinto el proceso que se debe llevar a cabo al animar y aprender todos los aspectos que vienen con esa modalidad de trabajo.;19,0;18,0;94,74;tener ma paciencia estudiantes entender aunque acercamientos maya clase modelado d distinto proceso debe llevar cabo animar aprender aspectos vienen modalidad trabajo;True;Neutral;Neutral;-1,7626657;1,8878409;0
